original_smiles,radical_smiles,I,A,philicity,predicted_philicity
CC1=C(NN=C1)Br,[CH2]c1c([nH]nc1)Br,7.354404254938924,0.3966708174497264,1.0793594874964982,1.0780805535104345
CC1=C(NN=C1)Br,CC1=C(NN=[C]1)Br,9.940460187470665,1.144528659373046,1.7462189385816145,1.739620845713434
C1=CC2=C(N=C1)N(N=N2)O,[C]1=Cc2c(N=C1)n(nn2)O,10.134445357297622,1.510219763999601,1.9653681411773785,1.961640765044622
C1=CC2=C(N=C1)N(N=N2)O,C1=Cc2c(N=[C]1)n(nn2)O,9.402437649905702,0.8719629353026221,1.5468556984967423,1.5682718776214486
C1=CC2=C(N=C1)N(N=N2)O,C1=[C]c2c(N=C1)n(nn2)O,9.998017891556174,1.7827473010607446,2.111714200323204,2.105229899183758
CC1=CON=C1C(=O)O,[CH2]c1conc1C(=O)O,8.199393342988023,0.850355838699522,1.393004869747623,1.383851298380815
C=CC1=CSC(=C1)C(=O)O,[CH]=Cc1csc(c1)C(=O)O,9.351372119728444,0.7611254341832268,1.4880627198684888,1.4584114526354488
CC1=CC(=CN=C1Cl)O,[CH2]c1cc(cnc1Cl)O,7.950456757511523,1.389157669399249,1.6617973908817796,1.7024480017654424
C1=CC(=CC(=C1)F)CS,[C]1=CC(=CC(=C1)F)CS,9.587373509094473,1.0161435533516043,1.6397088672532347,1.6354599972821129
C1=CC2=NSN=C2C(=C1)O,[C]1=Cc2nsnc2C(=C1)O,9.618336690829183,1.1390476686529232,1.705940762765887,1.6904324067742427
CC1=CC(=CN=C1Cl)O,CC1=CC(=[C]N=C1Cl)O,9.129902594361813,1.1440303931964522,1.6521942809427048,1.6429067762623553
C=CC1=CSC(=C1)C(=O)O,C=[C]c1csc(c1)C(=O)O,7.701909671606212,0.8745250703033596,1.346694912796423,1.370632354723841
C1=CC2=NSN=C2C(=C1)O,C1=[C]c2nsnc2C(=C1)O,9.732675365696451,1.3451059969489925,1.828855812147228,1.8201185606483872
C1=CC(=CC(=C1)F)CS,C1=[C]C(=CC(=C1)F)CS,9.583786145904604,1.054946254308612,1.658822133518893,1.6460756479611318
CC1=CC(=CN=C1Cl)O,CC1=[C]C(=CN=C1Cl)O,9.899307145240916,1.6518141078960964,2.0222569694891988,2.037737732481693
C1=CC(=CC(=C1)F)CS,C1=CC(=[C]C(=C1)F)CS,9.940120786889254,1.6411064468131311,2.020192078578508,1.9945818890552542
C=CC1=CSC(=C1)C(=O)O,C=CC1=CSC(=[C]1)C(=O)O,10.117497559516876,1.7382298482464855,2.09681617192717,2.0317121365898085
CC1=CON=C1C(=O)O,CC1=[C]ON=C1C(=O)O,11.483930315865972,2.303580534853868,2.588347121749864,2.5567941691109057
C1=NNC(=C1S(=O)(=O)Cl)F,[C]1=NNC(=C1S(=O)(=O)Cl)F,11.37090559972042,2.218001930367336,2.5218555571546712,2.6057664689550792
C1=CC(=CC(=C1)F)CS,c1cc(cc(c1)F)[CH]S,7.261748043980575,1.0520656944437288,1.3913654311634804,1.3753950096175007
C1=CC(=CC(=C1)F)CS,C1=CC(=CC(=[C]1)F)CS,10.0619952026246,1.4726016398842816,1.936209514492913,1.912757251030299
C=CC1=CSC(=C1)C(=O)O,C=CC1=[C]SC(=C1)C(=O)O,10.153738098833571,2.3091908245954333,2.475040813708532,2.4318908638093975
C1=CC2=C(C(=NO2)N)N=C1,[C]1=CN=c2c(=C1)onc2N,10.011885449797251,1.494347379223674,1.9429527760643663,1.951040589232309
CC(=O)C1=CN=C(O1)N,[CH2]C(=O)c1cnc(o1)N,9.561976539613427,1.8007405262980816,2.079426184477099,2.1031261828713714
CNC1=NC=C(S1)C=O,[CH2]Nc1ncc(s1)C=O,7.333988697785471,0.6877640495348484,1.2102456760184614,1.2043887838591676
C1=CC2=C(C(=NO2)N)N=C1,C1=[C]N=c2c(=C1)onc2N,9.208071259684502,0.6767454162461031,1.4316297740506834,1.4096268417814284
C1=CC2=NSN=C2C(=C1)O,C1=Cc2nsnc2C(=[C]1)O,9.816124337772854,1.412198805394816,1.8752433032881644,1.868439854233757
CC1=C(SC=C1Br)C(=O)Cl,[CH2]c1c(scc1Br)C(=O)Cl,8.172293370704768,2.1500248770566546,2.211588833187414,2.194978390190485
C1=C(C=NC(=N1)N)C#N,[C]1=NC(=NC=C1C#N)N,9.48637194976381,1.2240723338263522,1.7354977137753187,1.7370948710099432
CNC1=NC=C(S1)C=O,CNC1=N[C]=C(S1)C=O,9.59978096241566,1.348400200107576,1.8157971711073448,1.8173363277269075
C1=CC2=C(C(=NO2)N)N=C1,C1=CN=c2c(=[C]1)onc2N,10.088808864828987,1.811890109279048,2.138879217241483,2.2046129300000175
CNC1=NC=C(S1)C=O,CNc1ncc(s1)[C]=O,7.978985155801382,-0.3045169765281354,0.8887765840731766,0.8900790881941569
CC(=O)C1=CN=C(O1)N,CC(=O)C1=[C]N=C(O1)N,10.335119384651556,1.4499181891434176,1.953910603143867,1.9306791111688377
CC1=C(N=CC=C1)CO,[CH2]c1c(nccc1)CO,7.8836565295483965,1.2963348784683286,1.5991370756399057,1.6035083130550416
C1=C(C=NC(=N1)N)C#N,C1=NC(=N[C]=C1C#N)N,9.486349717587515,1.2240026946017657,1.7354579829763008,1.7370948710099432
CC1=C(C=CC(=N1)C=O)O,[CH2]c1c(ccc(n1)C=O)O,7.848128832311457,1.3611488833236745,1.6342503890606206,1.6520041321171117
CC1=C(N=CC=C1)CO,CC1=CC=[C]N=C1CO,8.877098704853266,0.4994541123128672,1.3118207295907405,1.301911664866795
CC1=C(C=C(C=C1)N)C,[CH2]c1c(cc(cc1)N)C,6.445901523383176,0.2990200900511511,0.9251432629861368,0.925697690427511
CC1=C(C=CC(=N1)C=O)O,CC1=NC(=C[C]=C1O)C=O,9.97368792670242,1.9994292226157404,2.247160826965477,2.2249709688104042
CC1=C(N=CC=C1)CO,CC1=C[C]=CN=C1CO,9.676030997176811,1.2194345090978382,1.754712560274168,1.765407364333388
CC1=C(C=C(C=C1)N)C,CC1=CC=C([C]=C1C)N,8.82272804341944,0.7590257639731243,1.4231987188362862,1.4028210363093934
CC1=C(N=CC=C1)CO,CC1=[C]C=CN=C1CO,9.547314542018908,1.231699716485307,1.746520714684221,1.738671944615094
CC1=C(C=CC(=N1)C=O)O,CC1=NC(=[C]C=C1O)C=O,9.75462054095099,1.4060352242162033,1.86499018071478,1.8533513615903863
CC1=C(C=CC(=N1)C=O)O,Cc1c(ccc(n1)[C]=O)O,8.159234116162263,-0.2505774243795272,0.929670813176902,0.9462578077529658
CC1=C(N=CC=C1)CO,Cc1c(nccc1)[CH]O,6.96815755088619,0.5889209584799096,1.1190491755844445,1.1254645957174818
CC1=C(C=C(C=C1)N)C,CC1=C[C]=C(C=C1C)N,8.876725428936165,0.7073740138985238,1.4054812533994925,1.3991521271758085
CC1=C(C=C(C=C1)N)C,Cc1c(cc(cc1)N)[CH2],7.123783185759164,0.7207285961602152,1.201308770595033,1.2143251487211635
CC1=C(SC=C1Br)C(=O)Cl,CC1=C(S[C]=C1Br)C(=O)Cl,10.75062839273792,2.922823977839045,2.9855641796342094,2.9535513017797537
CC(=C)CC1=CC=CC=C1,[CH2]C(=C)Cc1ccccc1,7.920080215791714,0.4388514939557488,1.1674509282860563,1.1578934580494313
CC1=C(C=C(C=C1)N)C,CC1=[C]C=C(C=C1C)N,8.72461545148626,0.4655790847335063,1.278291919647568,1.2777699858819347
CC(=C)CC1=CC=CC=C1,CC(=[CH])Cc1ccccc1,8.709838771909057,0.2376825020660786,1.1811948221671764,1.1626366557248295
C1=C(C=NO1)CBr,c1c(cno1)[CH]Br,7.980328071671063,0.9820235063804308,1.434700095202029,1.4321455226812052
[2H][C@](CS)(C(=O)O)N,[C](CS)(C(=O)O)N,7.5228590441851475,0.476773305267983,1.1352777999308656,1.117846874108518
CC(=C)CC1=CC=CC=C1,CC(=C)CC1=CC=C[C]=C1,9.105146859317774,0.6334827463114107,1.399384249223686,1.3854804744805407
CC(=C)CC1=CC=CC=C1,CC(=C)CC1=CC=CC=[C]1,9.049394790319068,0.7418655070645582,1.442498349123542,1.405957005536794
CC(=C)CC1=CC=CC=C1,CC(=C)CC1=C[C]=CC=C1,9.07130894550292,0.5866662708294852,1.374195839114713,1.3854804744805407
CC(=C)CC1=CC=CC=C1,CC(=C)CC1=CC=[C]C=C1,9.166305677928907,0.6189507408670536,1.400305180471743,1.3902411886835881
CC(=C)CC1=CC=CC=C1,CC(=C)[CH]c1ccccc1,6.971421637365186,0.8767926628516006,1.2632940405335162,1.2489002415134325
CC(=C)CC1=CC=CC=C1,CC(=C)CC1=[C]C=CC=C1,9.033740351468966,0.6623106086707286,1.403783569683894,1.405957005536794
C1CC(C1)C2=NC=NN2,C1CC(C1)C1=N[C]=NN1,10.368657904167,0.8885635099324855,1.670935814245822,1.6542664711920605
[2H][C@](CS)(C(=O)O)N,[C@H]([CH]S)(C(=O)O)N,7.481191204472251,-0.1154161003455164,0.8927446277591069,0.8983049359586898
C1=C(C=NO1)CBr,C1=C([C]=NO1)CBr,11.195710541878,2.0847728473295515,2.419773421847537,2.417094949180824
C1=C(C=NO1)CBr,[C]1=C(C=NO1)CBr,11.494938182665056,2.461599817480247,2.695362238674357,2.6817914604285473
CCC1=CNC=C1C,CCc1c[nH]cc1[CH2],6.594691599990132,-0.2985233861082536,0.7188542330654565,0.7287437539064765
CCC1=CNC=C1C,[CH2]Cc1c[nH]cc1C,8.003275585701791,-0.5911420507731183,0.7990611735350274,0.790860444159746
CCC1=CNC=C1C,C[CH]c1c[nH]cc1C,6.400446723119551,-0.5088973648374414,0.6279603642401924,0.6478903985132228
COC(C1=CC=CO1)OC,CO[C](c1ccco1)OC,6.875311678592198,-0.0632800597873788,0.8359724949466769,0.8637756882812571
COC(C1=CC=CO1)OC,[CH2]O[C@H](c1ccco1)OC,7.57164524167264,-1.074854886155268,0.6101932038909643,0.6284481017039025
C1=C(C=NN=C1Cl)F,[C]1=C(C=NN=C1Cl)F,10.740920303766408,2.7330695175975945,2.833912721310188,2.8230712124585273
CC1=C2C=CC=CC2=NO1,[CH2]c1c2ccccc2no1,7.883898699525352,1.5965625093883058,1.786908279111712,1.7938375313998254
COC(C1=CC=CO1)OC,CO[C@H](c1ccco1)O[CH2],7.77748872502654,-0.8018840570477132,0.7089542225277276,0.7421695371555024
C1=C(C=NN=C1Cl)F,C1=C([C]=NN=C1Cl)F,10.190436709334096,1.716564211050658,2.0913795750815707,2.1055064301669058
C1CC1(CCO)C#N,[CH]1C[C@@]1(CCO)C#N,9.655057848695582,1.004247335269305,1.641765052369347,1.7163170472912583
C1CC1(CCO)C#N,C1[CH][C@@]1(CCO)C#N,9.597530383904012,0.998095973614807,1.6318994446573714,1.62336475202853
C1CC1(CCO)C#N,C1CC1([CH]CO)C#N,8.928044949830825,0.8387173533109313,1.474004556434153,1.4430949668792732
CC1=C2C=CC=CC2=NO1,Cc1c2C=[C]C=Cc2no1,9.5457844848345,0.9391293692799374,1.5966338991776454,1.6094960261500317
C1CC1(CCO)C#N,C1CC1(C[CH]O)C#N,7.610521903704919,-0.8032925580240383,0.6884269253778039,0.680800021991598
CC1=C2C=CC=CC2=NO1,Cc1c2C=C[C]=Cc2no1,9.51974779106745,0.928749183926078,1.5884516752467388,1.565216364267521
COC(C1=CC=CO1)OC,COC(C1=[C]C=CO1)OC,10.264989859341238,1.3052554487614854,1.8676694301841863,1.8685137152349467
CC1=C2C=CC=CC2=NO1,Cc1c2C=CC=[C]c2no1,9.52363266378659,1.166162907483827,1.709125678698611,1.6993345393537849
CC1=C2C=CC=CC2=NO1,Cc1c2[C]=CC=Cc2no1,9.512013006999265,1.316089199145871,1.7882028941383254,1.7790708940596711
COC(C1=CC=CO1)OC,COC(C1=C[C]=CO1)OC,10.286402192335476,1.2621207750756345,1.8473546058988912,1.8922516666956086
CC(C)CCI,C[C@H]([CH2])CCI,8.312902305561273,-0.3007713469919596,0.9315746841395106,0.9272198223441596
CC(C)CCI,C[C](C)CCI,7.261407866731466,-0.4387312565480963,0.7556505697801863,0.7327224166498588
COC(C1=CC=CO1)OC,COC(C1=CC=[C]O1)OC,10.490164663384055,1.474063634255666,1.984543516864865,1.9476811355549806
CC(C)CCI,[CH2][C@H](C)CCI,8.368989920020557,-0.1977060419416459,0.9742653485168546,0.9034409739938167
CC1=C(C=C(C=C1)S)F,[CH2]c1c(cc(cc1)S)F,7.2221325351856125,0.9766043678799644,1.345348323732884,1.3301235175577162
CC(=C)CBr,[CH2]C(=C)CBr,8.259208964554364,0.5590211405695217,1.2623260621107788,1.248644096297794
CC1=C(C=C(C=C1)S)F,CC1=[C]C=C(C=C1F)S,9.476363231557809,1.1395201106125898,1.689743010328374,1.6774512283576886
CC(=C)CBr,CC(=[CH])CBr,9.317788190835364,0.5687229023193897,1.3964792005177062,1.4471515126521541
CC(C)CCI,CC(C)C[CH]I,7.833314981009244,0.25242178474446,1.078024999040918,1.0717529909073522
C([C@@H](CCl)NC(=O)O)O,[CH]([C@@H](CCl)NC(=O)O)O,7.608422088376812,-0.6891430958305995,0.7212420257302341,0.7312595809211025
CCC1=CNC=C1C,CCC1=CN[C]=C1C,9.564288833009014,1.140083534459247,1.7002136065158533,1.6945991155271056
CC(=C)CBr,CC(=C)[CH]Br,7.944020890519948,0.7250318402087931,1.301298469986531,1.2867075509659063
C(C(=O)OO)N(OO)OO,[CH](C(=O)OO)N(OO)OO,9.433162301949796,2.113282439575744,2.276683304161892,2.238098397814901
C([C@@H](CCl)NC(=O)O)O,C([C](CCl)NC(=O)O)O,8.056057902342786,0.6363319843580074,1.2729183459336584,1.2748558765053248
CCC1=CNC=C1C,CCC1=[C]NC=C1C,9.516289329204298,1.174712881040363,1.7127686980051338,1.7138476603094874
C1C=CCC1CN,[CH]1C=CC[C@H]1CN,7.141482917979055,-0.0197398816556328,0.8853101155784541,0.8849714643947435
C([C@@H](CCl)NC(=O)O)O,C([C@@H]([CH]Cl)NC(=O)O)O,8.610909329367416,0.3828654243866442,1.228845902734839,1.274670936567447
CC1=C(C=C(C=C1)S)F,CC1=C[C]=C(C=C1F)S,9.538598619957517,1.1723817570566637,1.714112580943242,1.6882860126462456
C1C=CCC1CN,C1C=C[CH][C@H]1CN,7.145692821483074,-0.0237657632779067,0.8843388315647461,0.8906788591688226
C1CCN[C@H](C1)C(F)(F)F,[CH]1CCN[C@H](C1)C(F)(F)F,7.977493728546388,-0.1575736536648397,0.9396226715843392,0.9311563396930601
C1C=CCC1CN,C1C=CC[C]1CN,7.4383075099638,-0.5458278228875018,0.7437605053062443,0.7589757114552631
C1C=CCC1CN,C1C=CC[C@H]1[CH]N,6.15335602620014,-1.7554011182616596,0.3057055460636541,0.3176331563824488
C1=C(SC=C1C(=O)O)Br,C1=C(S[C]=C1C(=O)O)Br,10.682653094371895,2.563156487902144,2.701082961073906,2.719584115191004
C1CCN[C@H](C1)C(F)(F)F,C1[CH]CN[C@H](C1)C(F)(F)F,8.164852803776727,-0.1024423245376037,0.9828254242599928,0.9807920168667997
C1CCN[C@H](C1)C(F)(F)F,C1CCN[C@H]([CH]1)C(F)(F)F,8.340305346580674,0.0793612095805909,1.0726798254122456,1.0725635887254075
CC1=C(C=C(C=C1)S)F,CC1=CC=C([C]=C1F)S,9.792248999438613,1.7441699514760591,2.067092057276636,2.059704793291599
C1CCN[C@H](C1)C(F)(F)F,C1C[CH]N[C@H](C1)C(F)(F)F,6.731845080087489,-0.9448996623799664,0.5452952128632677,0.52014598661667
C1CCN[C@H](C1)C(F)(F)F,C1CCN[C](C1)C(F)(F)F,7.128892700786967,-0.3431556388124714,0.7703079761647176,0.779015596938506
COC1CC(C1)C=O,[CH2]O[C@@H]1C[C@H](C1)C=O,7.691238442696338,-0.956433751640824,0.6556330016817316,0.6934697529322738
COC1CC(C1)C=O,CO[C@@H]1[CH][C@H](C1)C=O,8.428141818886637,0.415401157798185,1.2200608956475265,1.2049797320265279
COC1CC(C1)C=O,CO[C]1C[C@H](C1)C=O,7.168082247060802,-0.604588661119228,0.6928031651153366,0.6866417307815889
C=CCCCN=C=O,C=[C]CCCN=C=O,8.879695259335568,0.3010490560911899,1.228137636585426,1.2178929094239452
C=CCCCN=C=O,C=C[CH]CCN=C=O,7.9477014712044065,0.5598039494172651,1.2245982072109007,1.2237911598376323
C=CCCCN=C=O,C=CC[CH]CN=C=O,8.589170796178493,0.4188618472405241,1.241456299450132,1.2184729322607668
C1=CC(=CC=C1NC=O)O,c1cc(ccc1N[C]=O)O,8.926869021588027,0.3534478637510795,1.25568719748452,1.2890679572230002
C=CCCCN=C=O,[CH]=CCCCN=C=O,9.32568124669166,0.2833190517332292,1.2763933353970522,1.2724613629913306
COC1CC(C1)C=O,CO[C@@H]1C[C](C1)C=O,8.836068771486804,1.328094845668821,1.7200083380859406,1.7367731708015763
COC1CC(C1)C=O,CO[C@@H]1C[C@H]([CH]1)C=O,8.535337809477385,0.2970548331370518,1.183668369024092,1.1804204173631652
C1=C(SC=C1C(=O)O)Br,[C]1=C(SC=C1C(=O)O)Br,10.376077976366515,2.035543362149086,2.308730066117437,2.2831703117701787
C=CCCCN=C=O,C=CCC[CH]N=C=O,7.672473826052185,0.0340618477182371,0.9719083668757896,0.9624312604589348
C1=NNC(=C1N)C#N,[C]1=NNC(=C1N)C#N,10.384531201776593,1.774425526059758,2.146318440758981,2.0753114226798965
COC1CC(C1)C=O,CO[C@@H]1C[C@H](C1)[C]=O,8.271902203916422,-0.2082533610746136,0.9584498798745326,0.9566746190541804
C1=CC(=CC=C1NC=O)O,C1=C(C=[C]C(=C1)O)NC=O,9.708751390440709,1.350043299924253,1.82888519791711,1.9467272634308124
C1=CC(=CC=C1NC=O)O,C1=C(C=CC(=[C]1)O)NC=O,9.752587150854248,1.699183860284533,2.0355223524743105,1.9467272634308124
C1=CC(=CC=C1NC=O)O,[C]1=C(C=CC(=C1)O)NC=O,9.603099989173945,1.521030746197352,1.9139016398116304,1.9026853090875249
C([C@H](C(=O)Cl)N)C(=O)N,C([C](C(=O)Cl)N)C(=O)N,7.803262592615714,0.9070695172947834,1.3752131907466767,1.3471128803780394
C([C@H](C(=O)Cl)N)C(=O)N,[CH]([C@H](C(=O)Cl)N)C(=O)N,9.547581684468977,1.655619999200354,1.9879678362994235,1.9581447602148843
C1=COC2=C1N=CNC2=O,c1coc2c1N=[C]NC2=O,9.976689637951315,1.461090715008462,1.920340844289999,1.9365371574058674
CN1CCCC(=C)C1=O,CN1C[CH]CC(=C)C1=O,8.267688330759196,0.1629160668742494,1.096191974852098,1.1076483616533508
CN1CCCC(=C)C1=O,CN1CC[CH]C(=C)C1=O,7.710090389376188,0.3974942776798062,1.1236250459043997,1.0865330323063345
C1=COC2=C1N=CNC2=O,[C]1=COc2c1nc[nH]c2=O,10.88335213839032,1.9887046805592896,2.328504973578104,2.317011987676633
CN1CCCC(=C)C1=O,[CH2]N1CCCC(=C)C1=O,6.931587430058847,-0.0331384502202653,0.8541003469746185,0.8705421946789469
C1=CC(=CC=C1NC=O)O,C1=C([C]=CC(=C1)O)NC=O,9.698836117352643,1.492369777422465,1.9076890739479155,1.9026853090875249
CN1CCCC(=C)C1=O,CN1CCCC(=[CH])C1=O,9.195235592725508,0.5210021385178422,1.360426776446787,1.367747620624404
CCCN1C(=NN=N1)N,CC[CH]n1c(nnn1)N,8.645589488122317,0.9901351590867464,1.5160300337218695,1.5003756078908368
CCCN1C(=NN=N1)N,C[CH]Cn1c(nnn1)N,8.649376267118297,0.260422006087346,1.1828724832542834,1.2189014030154381
CN1CCCC(=C)C1=O,CN1[CH]CCC(=C)C1=O,6.716804202224605,-0.2049016723641097,0.7657952267605418,0.773735248073458
C1CCC(C1)CN=C=O,[CH]1CC[C@@H](C1)CN=C=O,7.699254576531182,-0.5834896277490008,0.7641505876179213,0.7690005427083058
CCCN1C(=NN=N1)N,[CH2]CCn1c(nnn1)N,8.843444918227679,0.0577709705488325,1.127284667779246,1.155836768461165
C1CCC(C1)CN=C=O,C1[CH]C[C@@H](C1)CN=C=O,7.763729220832927,-0.5732005118485649,0.775220986210986,0.792491374619173
C1CCC(C1)CN=C=O,C1CCC(C1)[CH]N=C=O,7.512515648426328,0.0474690664604511,0.9570162801695258,0.9573043889898499
C1CCC(C1)CN=C=O,C1CC[C@@H]([CH]1)CN=C=O,7.812189292195272,-0.2902795228423375,0.872868626061236,0.8663071402554923
C1CCC(C1)CN=C=O,C1CC[C](C1)CN=C=O,7.780461040643528,-0.0288911918044337,0.9617768755481688,0.9670017974793719
C1CCC(C1)CN=C=O,C1C[CH][C@@H](C1)CN=C=O,7.906570498807711,-0.1030411133812108,0.9503436904566254,0.948699640597857
C1C(=C(Cl)Cl)C(=O)NC1=O,[CH]1C(=C(Cl)Cl)C(=O)NC1=O,8.804026938482226,2.3860321779088163,2.438795677225258,2.4190096205144362
C[C@H](CC(=O)C)N,[CH2][C@H](CC(=O)C)N,8.748859278380957,-0.0308872275057956,1.0820790302556147,1.0610387357273758
C1=COC2=C1N=CNC2=O,C1=[C]Oc2c1nc[nH]c2=O,11.10831849663289,2.077535107428432,2.4065843428874065,2.423216778521877
C[C@H](CC(=O)C)N,C[C](CC(=O)C)N,6.236826624618116,-1.0583982029870247,0.459480714296913,0.5046094973551355
C[C@H](CC(=O)C)N,C[C@H](CC(=O)[CH2])N,9.97404274597055,1.7338129144519543,2.079339517342471,2.088534273846388
C[C@H](CC(=O)C)N,C[C@H]([CH]C(=O)C)N,9.18500829666328,1.4958295624671316,1.8545592012590897,1.7771126602265859
CC[C@H](C(F)(F)F)N,[CH2]C[C@H](C(F)(F)F)N,8.661784046431846,-0.4017260868780081,0.9409786673658282,0.9313621599874072
CC[C@H](C(F)(F)F)N,C[CH][C@H](C(F)(F)F)N,8.432913213765552,-0.107922972611672,1.0143249004390622,0.9917017038055949
CC[C@H](C(F)(F)F)N,CC[C](C(F)(F)F)N,7.381425545458417,-0.5137518828148409,0.7467365674339824,0.7433150765267456
CCOC(=O)[C@H](C)NC=O,[CH2]COC(=O)[C@H](C)NC=O,9.287446065087652,0.1685002931289964,1.2256751460846949,1.2026901483701786
CCN1C=CC=C(C1=O)N,C[CH]n1cccc(c1=O)N,7.738586250015723,0.2030501645166757,1.0462027556008011,1.0452693686633492
CCOC(=O)[C@H](C)NC=O,CCOC(=O)[C@H]([CH2])NC=O,8.902325927743375,0.1122291449335046,1.1555931232356114,1.154089391772706
CCOC(=O)[C@H](C)NC=O,CCOC(=O)[C@H](C)N[C]=O,8.755908395387682,-0.2229456657743044,1.0136518041305065,1.0155882830585945
CSN[C@@H](CS)C(=O)O,[CH2]SN[C@@H](CS)C(=O)O,7.450307024969493,-0.321811951064602,0.8172713608634187,0.8280341337928216
CCOC(=O)[C@H](C)NC=O,C[CH]OC(=O)[C@H](C)NC=O,8.40427879001069,-0.0795971773446831,1.0210593044222405,1.0155617326418431
CCN1C=CC=C(C1=O)N,[CH2]Cn1cccc(c1=O)N,8.683577130586798,-0.130466215444422,1.037487896512163,1.042265336656919
CCOC(=O)[C@H](C)NC=O,CCOC(=O)[C](C)NC=O,7.707859083964239,1.0070563701050466,1.41680322893423,1.386279265358846
CSN[C@@H](CS)C(=O)O,CSN[C@@H]([CH]S)C(=O)O,7.652734443699077,0.227731746346407,1.0454835826960696,1.0377495835000032
CSN[C@@H](CS)C(=O)O,CSN[C](CS)C(=O)O,7.368797009880525,0.913703216524496,1.3284045940394829,1.3202051581182541
CC1=NC=C(N1C)CN,[CH2]c1ncc(n1C)CN,6.987392078121847,0.5941201667177963,1.1238245595366478,1.1546820103542226
CCN1C=CC=C(C1=O)N,CCN1[C]=CC=C(C1=O)N,9.090006798976722,1.5014776075362335,1.8478472425845789,1.8441262408185373
CCN1C=CC=C(C1=O)N,CCN1C=C[C]=C(C1=O)N,8.863980393109452,1.0589706605830351,1.5769512304968094,1.587268254333306
CC1=NC=C(N1C)CN,Cc1ncc(n1[CH2])CN,7.380066314504336,0.1605717531989078,0.9845083680244104,0.9845823183184632
CCN1C=CC=C(C1=O)N,CCN1C=[C]C=C(C1=O)N,9.048121712779748,1.0996028424940607,1.6194261366521396,1.6225588156986026
CC1=NC=C(N1C)CN,Cc1ncc(n1C)[CH]N,6.3974057375754345,-0.5542235321872948,0.6139348230542572,0.615903223435007
CC1=CO[C@@](CC1)(C)C=O,[CH2]C1=CO[C@@](CC1)(C)C=O,7.066762640560163,0.0077868035024782,0.886269676220986,0.902903505202136
CC1=CO[C@@](CC1)(C)C=O,CC1=CO[C@@](C[CH]1)(C)C=O,7.072665473178505,0.1463449960150162,0.940508606376018,0.9376110758441415
CC1=NC=C(N1C)CN,CC1=N[C]=C(N1C)CN,9.171454193886174,0.5007342196178571,1.348665811258309,1.3657197636341274
COC(CCl)(CBr)OC,[CH2]O[C@](CCl)(CBr)OC,7.879564943524729,-0.8173366273104747,0.7168511162296144,0.7637175407917157
COC(CCl)(CBr)OC,CO[C@](CCl)(CBr)O[CH2],7.93703372842865,-0.6664449130551371,0.7680245387509577,0.7605084514170246
CC1=CO[C@@](CC1)(C)C=O,CC1=CO[C@@]([CH]C1)(C)C=O,8.185661672274211,0.3448378796698533,1.1601048647840368,1.1447577203519173
CC(=O)/C(=C\S)/NN,CC(=O)/C(=[C]\S)/NN,8.081672967848123,1.340297403787085,1.6460573372671974,1.660493498901965
COC(CCl)(CBr)OC,COC([CH]Cl)(CBr)OC,8.58879576656828,0.4790552039376352,1.267394446657745,1.228781892578154
CC1=CO[C@@](CC1)(C)C=O,CC1=[C]O[C@@](CC1)(C)C=O,8.893425004489256,0.7109394771906049,1.4091656011673823,1.401984924354909
COC(CCl)(CBr)OC,COC(CCl)([CH]Br)OC,8.533863312475027,0.6297027313075597,1.3279547805309535,1.2527510253621061
CC(=O)/C(=C\S)/NN,[CH2]C(=O)/C(=C\S)/NN,9.220797806834817,2.067060209885085,2.22638405586676,2.232854437464795
CC1=CO[C@@](CC1)(C)C=O,CC1=CO[C@@](CC1)([CH2])C=O,8.6447425443996,0.4134067009016567,1.2460017017615117,1.2196694190538484
CC1=CO[C@@](CC1)(C)C=O,CC1=CO[C@@](CC1)(C)[C]=O,8.05606797970411,-0.0196035416297441,0.9996809629672524,1.0245282084841787
C[C@H]([C@@H](C(=O)S)NN)O,C[C]([C@@H](C(=O)S)NN)O,7.200961285018115,-0.5523564167515317,0.712661798384852,0.7079781934889516
C[C@H]([C@@H](C(=O)S)NN)O,C[C@H]([C](C(=O)S)NN)O,7.623315757245507,0.9884799938989473,1.3972279929884506,1.3620164140355435
CCN1CCC[C@@H]1C=O,[CH2]CN1CCC[C@@H]1C=O,8.79518215972053,0.1573011286635791,1.1598179683859025,1.186023950085396
C[C@H]([C@@H](C(=O)S)NN)O,[CH2][C@H]([C@@H](C(=O)S)NN)O,8.428714414335964,-0.2607459972333764,0.9597216757837828,1.169321185599403
CCN1CCC[C@@H]1C=O,CCN1C[CH]C[C@@H]1C=O,8.043243712416531,-0.2834427515735518,0.903938667744752,0.9086110438332284
CCN1CCC[C@@H]1C=O,CCN1[CH]CC[C@@H]1C=O,6.355637960567576,-0.99914306798752,0.4876426202024026,0.49330306136361013
CCN1CCC[C@@H]1C=O,CCN1CC[CH][C@@H]1C=O,8.06517777390968,0.2191640827952698,1.0933947272561682,1.0840371113783054
CCN1CCC[C@@H]1C=O,C[CH]N1CCC[C@@H]1C=O,6.310946966994904,-0.9399141723965616,0.4973201238803473,0.507444582625385
CCN1CCC[C@@H]1C=O,CCN1CCC[C]1C=O,6.977593476468642,0.2575403305827161,0.973711815768616,0.9740235229087414
CCN1CCC[C@@H]1C=O,CCN1CCC[C@@H]1[C]=O,7.964273367439922,-0.2064430911244524,0.9207260296775048,0.9330028297008843
