smiles,atom_y,split,radical_type
C=C1CC([CH]CO)C1,"['nan', 'nan', 'nan', 'nan', 0.735940022602859, 'nan', 'nan', 'nan']",train,carbon
CCC#C[CH]CCC,"['nan', 'nan', 'nan', 'nan', 0.693582428916275, 'nan', 'nan', 'nan']",train,carbon
CCC#CC[CH]CC,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5909814568060797, 'nan', 'nan']",train,carbon
[CH2]CC#CCCCC,"[0.6416202577249372, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=C1CC(C[CH]O)C1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.44715488423083544, 'nan', 'nan']",train,carbon
C[C](O)[C@H](NN)C(=O)O,"['nan', 0.4555798871856599, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H](O)[C](NN)C(=O)O,"['nan', 'nan', 'nan', 0.7966327586803379, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](O)[C@H](NN)C(=O)O,"[0.7142942739329539, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]N(CCCO)N=O,"['nan', 0.7692227723863997, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#C[CH]CNCCC(=O)O,"['nan', 'nan', 1.0415193617712288, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CN(CCCO)N=O,"[0.8607665096639505, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#CCCN[CH]CC(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.4670926387306006, 'nan', 'nan', 'nan', 'nan']",train,carbon
N#CCCNC[CH]C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0686702566733093, 'nan', 'nan', 'nan']",train,carbon
CCN(CC[CH]O)N=O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5022850251045493, 'nan', 'nan', 'nan']",train,carbon
CCN(C[CH]CO)N=O,"['nan', 'nan', 'nan', 'nan', 0.7966467884630625, 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN([CH]CCO)N=O,"['nan', 'nan', 'nan', 0.8708651636050254, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#CC[CH]NCCC(=O)O,"['nan', 'nan', 'nan', 0.5099175016363809, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)CCN,"[0.6771030776649487, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)CCN,"[0.7959786611127987, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)CCN,"[0.7913433610629741, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)(C)C(=O)[CH]CN,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0136122222682362, 'nan', 'nan']",train,carbon
CC(C)(N)C(=O)[C]1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7325450403928889, 'nan', 'nan']",train,carbon
[CH2][C@@](C)(N)C(=O)C1CC1,"[0.817100380597709, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]CCC#C/C=C/C,"['nan', 0.5358494865740395, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/C=C/C#CC[CH]CC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6084174260749297, 'nan', 'nan']",train,carbon
CC(C)(N)C(=O)[C@@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7424802738651104, 'nan']",train,carbon
CC(C)(N)C(=O)[C@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7378014788626525, 'nan']",train,carbon
[CH2]CCCC#C/C=C/C,"[0.6243332296125125, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)(C)C(=O)C[CH]N,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.3991343759935245, 'nan']",train,carbon
C/C=C/C#C[CH]CCC,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7753528529084638, 'nan', 'nan', 'nan']",train,carbon
C/C=[C]/C#CCCCC,"['nan', 'nan', 0.7914425517239467, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/[C]=C/C#CCCCC,"['nan', 0.7922690762855319, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]/C=C/C#CCCCC,"[0.8152695554503924, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CNNCC(=O)NN,"[0.7794738782414058, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]NNCC(=O)NN,"['nan', 0.4667836213952501, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCNN[CH]C(=O)NN,"['nan', 'nan', 'nan', 'nan', 0.8184847889120918, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(CCC(N)=O)C(N)=O,"[0.6559972961799456, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN(C[CH]C(N)=O)C(N)=O,"['nan', 'nan', 'nan', 0.8904646514975489, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]/C(C)=C(/C)C(=O)OCC,"[0.9201185294097592, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN([CH]CC(N)=O)C(N)=O,"['nan', 'nan', 0.6356903374639401, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C(=O)OCC)=C(C)C,"[0.7176501441034815, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]/C(C)=C(\C)C(=O)OCC,"[0.9639143085413071, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](C)CO[Si](C)(C)CBr,"[0.7057815341078774, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](C)CO[Si](C)(C)CBr,"['nan', 0.6029663953774377, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](C)CO[Si](C)(C)CBr,"[0.6846186814589514, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[C@@H](O)C[CH][C@@H](N)C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.856337801490875, 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]/C=C\CCC(C)(C)O,"['nan', 0.7247488446718992, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)CO[Si](C)(C)[CH]Br,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8462241685810191, 'nan']",train,carbon
CC/[C]=C\CCC(C)(C)O,"['nan', 'nan', 0.7602577141105028, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[C@@H](O)CC[C](N)C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8622331487924522, 'nan', 'nan', 'nan']",train,carbon
[CH2]C/C=C\CCC(C)(C)O,"[0.6952897775358151, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[C](O)CC[C@@H](N)C=O,"['nan', 'nan', 0.511397245158271, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[C@@H](O)[CH]C[C@@H](N)C=O,"['nan', 'nan', 'nan', 'nan', 0.752877613414501, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[C@@H](O)CC[C@@H](N)[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7721860559894757, 'nan']",train,carbon
CC(C)[CH]O[Si](C)(C)CBr,"['nan', 'nan', 'nan', 0.5209734863541913, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC/C=C\[CH]CC(C)(C)O,"['nan', 'nan', 'nan', 'nan', 0.7403823140657063, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC/C=[C]\CCC(C)(C)O,"['nan', 'nan', 'nan', 0.7649279828712277, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC/C=C\C[CH]C(C)(C)O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.675559680911078, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@](C)(O)CC/C=C\CC,"[0.6382360761910554, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N[CH][C@@H](O)CC[C@@H](N)C=O,"['nan', 0.38476403541909104, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si@](C)(CBr)OCC(C)C,"[0.9389914669404972, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@](C)(O)CC/C=C\CC,"[0.720912467858201, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC(=O)[C@@H]1[CH]CCN1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6849564830019526, 'nan', 'nan', 'nan']",train,carbon
C[CH]CC(=O)[C@@H]1CCCN1,"['nan', 0.6119135753455034, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC(=O)[C@@H]1C[CH]CN1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6131165236548314, 'nan', 'nan']",train,carbon
CCCC(=O)[C]1CCCN1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.6266172798044952, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[CH]C(=O)[C@@H]1CCCN1,"['nan', 'nan', 1.0396975996133668, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](C)C[C@H](N)C(=O)CCl,"[0.6593583793871832, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](C)C[C@H](N)C(=O)CCl,"['nan', 0.5234044540011797, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC(=O)[C@@H]1CC[CH]N1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.28904429087139905, 'nan']",train,carbon
[CH2][C@H](C)C[C@H](N)C(=O)CCl,"[0.6475764369855781, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)CCCC(=O)O,"[0.8065457216837302, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)[CH][C@H](N)C(=O)CCl,"['nan', 'nan', 'nan', 0.7180059654503865, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)CCCC(=O)O,"[0.8180099315568993, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)C[C](N)C(=O)CCl,"['nan', 'nan', 'nan', 'nan', 0.7492053210076193, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[Si](C)(C)[CH]CCC(=O)O,"['nan', 'nan', 'nan', 'nan', 0.7723048802992832, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[Si](C)(C)CC[CH]C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0066103905675805, 'nan', 'nan', 'nan']",train,carbon
C[Si](C)(C)C[CH]CC(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.6073920501350665, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)C[C@H](N)C(=O)[CH]Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1226429541827407, 'nan']",train,carbon
[CH2]C[C@@H](CO)N(C)C(C)C,"[0.662584256557729, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C](CO)N(C)C(C)C,"['nan', 'nan', 0.5928868039073115, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH][C@@H](CO)N(C)C(C)C,"['nan', 0.6195252105432469, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@@H]([CH]O)N(C)C(C)C,"['nan', 'nan', 'nan', 0.38933737052154804, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C(C)C)[C@@H](CC)CO,"[0.34483848027185277, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@@H](CO)N(C)[C](C)C,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.504950175327162, 'nan', 'nan']",train,carbon
[CH2][C@@H](C)N(C)[C@@H](CC)CO,"[0.7266494648663526, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](C)N(C)[C@@H](CC)CO,"[0.677962059825525, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](C)c1nnc(Cl)o1,"[0.8026838172837012, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](C)c1nnc(Cl)o1,"[0.8481265863331854, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/[C]=C/c1ccccc1,"['nan', 0.8037415547091598, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](C)c1nnc(Cl)o1,"['nan', 0.9513790254144195, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]/C=C/c1ccccc1,"[0.8376527330329917, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/C=[C]/c1ccccc1,"['nan', 'nan', 0.8254165215884356, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/C=C/c1[c]cccc1,"['nan', 'nan', 'nan', 'nan', 0.8879848042159768, 'nan', 'nan', 'nan', 'nan']",train,carbon
C/C=C/c1c[c]ccc1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.8716028781893075, 'nan', 'nan', 'nan']",train,carbon
N#Cc1c[c]cnc1F,"['nan', 'nan', 'nan', 'nan', 1.2087196784748486, 'nan', 'nan', 'nan', 'nan']",train,carbon
N#Cc1[c]ccnc1F,"['nan', 'nan', 'nan', 1.2493481558086734, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C/C=C/c1cc[c]cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8820016037906172, 'nan', 'nan']",train,carbon
C/C=C/c1c[c]ccc1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.8674624325177653, 'nan', 'nan', 'nan']",train,carbon
N#Cc1cc[c]nc1F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.0351788893655496, 'nan', 'nan', 'nan']",train,carbon
C/C=C/c1[c]cccc1,"['nan', 'nan', 'nan', 'nan', 0.8877620327646488, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](N)CO,"[0.7701009522534747, 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1[c]n[nH]c1N,"['nan', 'nan', 0.9074891321995706, 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](N)CO,"['nan', 0.36515662936014254, 'nan', 'nan', 'nan']",train,carbon
C[C@@H](N)[CH]O,"['nan', 'nan', 'nan', 0.4475991664834364, 'nan']",train,carbon
O=CC1=NO[C@@H]2CO[CH][C@H]12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.657075973643378, 'nan']",train,carbon
O=CC1=NO[C]2COC[C@@H]21,"['nan', 'nan', 'nan', 'nan', 'nan', 0.9166397408294604, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=CC1=NO[C@@H]2COC[C]12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0441624732414454]",train,carbon
O=CC1=NO[C@@H]2[CH]OC[C@H]12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.687906338147529, 'nan', 'nan', 'nan']",train,carbon
O=[C]C1=NO[C@@H]2COC[C@H]12,"['nan', 0.8074840624947173, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#C[C@@H]1[CH][C@H]1CO,"['nan', 'nan', 'nan', 0.9734937768463794, 'nan', 'nan', 'nan']",train,carbon
N#C[C]1C[C@H]1CO,"['nan', 'nan', 1.0775360154943445, 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1[c]ccc2ocnc12,"['nan', 'nan', 0.9551369299255208, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#C[C@@H]1C[C]1CO,"['nan', 'nan', 'nan', 'nan', 0.9664852787941649, 'nan', 'nan']",train,carbon
N#C[C@@H]1C[C@H]1[CH]O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5964644831523295, 'nan']",train,carbon
Nc1nc2cc[c]cc2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9085522599921171, 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)Nc1cccs1,"[1.0863009502253471, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1c[c]cc2ocnc12,"['nan', 'nan', 'nan', 0.9108962462056468, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1nc2c[c]ccc2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.8789299030143382, 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1cccc2o[c]nc12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.168856686976489, 'nan', 'nan']",train,carbon
Nc1cc[c]c2ocnc12,"['nan', 'nan', 'nan', 'nan', 1.014768692971805, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1nc2[c]cccc2s1,"['nan', 'nan', 'nan', 'nan', 0.9223514256485852, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1nc2ccc[c]c2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9793425099291914, 'nan', 'nan']",train,carbon
[C]#Cc1cccc(C#C)n1,"[1.5008444325079708, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C#Cc1[c]ccc(C#C)n1,"['nan', 'nan', 'nan', 1.0891374783435008, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C#Cc1c[c]cc(C#C)n1,"['nan', 'nan', 'nan', 'nan', 1.076948221931194, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C#Cc1[c]ccc(C#C)n1,"['nan', 'nan', 'nan', 1.0891249850845999, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)Nc1c[c]cs1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.959295104452454, 'nan', 'nan']",train,carbon
[C]#Cc1cccc(C#C)n1,"[1.5008450953799526, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)OCOC(C)=O,"[1.1234301278329448, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1cc(O)c(O)cc1C,"[0.7494701070261849, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)Nc1cc[c]s1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0817022923869968, 'nan']",train,carbon
[CH2]C(=O)OCOC(C)=O,"[1.12342557574319, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)O[CH]OC(C)=O,"['nan', 'nan', 'nan', 'nan', 0.7160662273277036, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1cc(O)c(O)cc1C,"[0.7427937782237072, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)Nc1[c]ccs1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.0574319445048086, 'nan', 'nan', 'nan']",train,carbon
O=C=Nc1cc[c]cc1I,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0507448858649542, 'nan', 'nan', 'nan']",train,carbon
O=C=Nc1c[c]ccc1I,"['nan', 'nan', 'nan', 'nan', 'nan', 1.025807551236174, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C=Nc1ccc[c]c1I,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0871440824010075, 'nan', 'nan']",train,carbon
O=C(O)c1no[c]c1Br,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3716486246675386, 'nan', 'nan']",train,carbon
[CH2]OC=C=C,"[0.5466174251631616, 'nan', 'nan', 'nan', 'nan']",train,carbon
OC[CH]CCl,"['nan', 'nan', 0.7929594758894958, 'nan', 'nan']",train,carbon
[CH]=C=COC,"[0.6330611246859502, 'nan', 'nan', 'nan', 'nan']",train,carbon
OCC[CH]Cl,"['nan', 'nan', 'nan', 0.6662353247487144, 'nan']",train,carbon
O=C=Nc1[c]cccc1I,"['nan', 'nan', 'nan', 'nan', 1.0902578076788372, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O[CH]CCCl,"['nan', 0.5345217365219699, 'nan', 'nan', 'nan']",train,carbon
O[C@H]1CO[C@H]2OC[CH][C@H]21,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7884562063399491, 'nan']",train,carbon
C=C=[C]OC,"['nan', 'nan', 0.7024167844550196, 'nan', 'nan']",train,carbon
Cc1[c]c(O)c(O)cc1C,"['nan', 'nan', 1.0309029329415118, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=C(NI)C(=O)O[C](C)C,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6696873356514731, 'nan', 'nan']",train,carbon
O[C@H]1CO[C@H]2O[CH]C[C@H]21,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.5342686007386244, 'nan', 'nan']",train,carbon
O=[N+]([O-])c1[c]cc(O)cc1,"['nan', 'nan', 'nan', 'nan', 1.129447775135689, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C@H]1[CH]O[C@H]2OCC[C@H]21,"['nan', 'nan', 0.5972324307569843, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](C)OC(=O)C(=C)NI,"[0.7637369618250904, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1C[C@H]1c1cocn1,"[0.7412639061574504, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C@H]1CO[C@H]2OCC[C]21,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8158937881312647]",train,carbon
O[C@H]1CO[C]2OCC[C@H]21,"['nan', 'nan', 'nan', 'nan', 0.5861826784155694, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(O)c1[c]c(Cl)on1,"['nan', 'nan', 'nan', 'nan', 1.333420055793623, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1c[c]c(O)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1217810900927354, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1c[c]c(O)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.204813394917027, 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1[c]c(O)c(O)cc1C,"['nan', 'nan', 0.9317954900718507, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1[c]cc(O)cc1,"['nan', 'nan', 'nan', 'nan', 1.1478748990788645, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1C[C@@H]1c1cocn1,"[0.744099638764589, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C]1CO[C@H]2OCC[C@@H]12,"['nan', 0.5289541695202358, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](C)OC(=O)C(=C)NI,"[0.8479694999972558, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
ClCc1cc(Cl)n[c]c1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.014265739333668, 'nan', 'nan']",train,carbon
c1nc([C]2CC2)co1,"['nan', 'nan', 'nan', 0.8130124853512216, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]=C(NI)C(=O)OC(C)C,"[0.9703994643811756, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cl[CH]c1cc(Cl)ncc1Cl,"['nan', 1.1493666103001785, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]OC(=O)NCCC(=O)Br,"[0.6353785208830258, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
ClCc1[c]c(Cl)ncc1Cl,"['nan', 'nan', 'nan', 1.2185705095490478, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](N)C(=O)C(F)F,"['nan', 0.793315499522364, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](N)C(=O)C(F)F,"[0.8047159763789957, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@H](N)C(=O)[C](F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.0232784074402237, 'nan', 'nan']",train,carbon
COC(=O)N[CH]CC(=O)Br,"['nan', 'nan', 'nan', 'nan', 'nan', 0.9144474008695814, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1cc(OC)ccc1I,"[0.9060470488065668, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]SCC1(C=O)CC1,"[0.5766528183087242, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CS[CH]C1(C=O)CC1,"['nan', 'nan', 0.6468512865726644, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
